longitude,latitude,M13_log
56.83671,-33.95581,-0.6379407565523733
56.84586,-33.957455,-0.6379407565523733
56.85501,-33.95908,-0.6410066631603596
56.864147,-33.960724,-0.6410066631603596
56.87328,-33.96235,-0.6410066631603596
56.882404,-33.963985,-0.6471668206428753
56.891525,-33.965614,-0.6471668206428753
56.900646,-33.967243,-0.6440819984665913
56.90976,-33.96887,-0.6440819984665913
56.918858,-33.970493,-0.6379407565523733
56.92796,-33.97212,-0.6440819984665913
56.937054,-33.973736,-0.6379407565523733
56.94614,-33.97535,-0.6379407565523733
56.95524,-33.976967,-0.6348842210042397
56.964306,-33.97858,-0.6318369994044779
56.97339,-33.980198,-0.6471668206428753
56.982452,-33.981804,-0.6348842210042397
56.991512,-33.983418,-0.6348842210042397
57.00058,-33.98502,-0.6348842210042397
57.009632,-33.986633,-0.6348842210042397
57.01868,-33.988235,-0.6379407565523733
57.02771,-33.989838,-0.6410066631603596
57.03676,-33.991436,-0.6348842210042397
57.045788,-33.99304,-0.6379407565523733
57.054817,-33.99464,-0.6440819984665913
57.063843,-33.996235,-0.6471668206428753
57.07287,-33.997826,-0.6379407565523733
57.08186,-33.99943,-0.6410066631603596
57.090885,-34.001015,-0.6379407565523733
57.09988,-34.002617,-0.6379407565523733
57.108894,-34.004196,-0.6379407565523733
57.11788,-34.005783,-0.6348842210042397
57.12687,-34.007378,-0.6348842210042397
57.162773,-34.013695,-0.6440819984665913
57.198574,-34.020008,-0.6471668206428753
57.207523,-34.021587,-0.6471668206428753
57.225395,-34.024715,-0.6502611884010344
57.403164,-34.055798,-0.6533651609996125
57.42084,-34.058853,-0.6440819984665913
57.429657,-34.060402,-0.6440819984665913
57.596737,-34.089302,-0.6471668206428753
57.631714,-34.09534,-0.6533651609996125
57.640457,-34.09684,-0.6533651609996125
57.65793,-34.09985,-0.6227506549505115
57.666664,-34.10134,-0.6227506549505115
57.67539,-34.102844,-0.6257702722003863
57.68411,-34.10434,-0.6318369994044779
57.692825,-34.105835,-0.6257702722003863
57.701546,-34.107327,-0.6227506549505115
57.710255,-34.108826,-0.6257702722003863
57.71897,-34.110313,-0.6440819984665913
57.727673,-34.111805,-0.6287990351621162
57.736366,-34.113293,-0.6348842210042397
57.892426,-34.13989,-0.6410066631603596
57.901066,-34.14136,-0.6379407565523733
57.9097,-34.142822,-0.6287990351621162
57.91833,-34.14428,-0.6318369994044779
58.04749,-34.166115,-0.6471668206428753
58.07323,-34.170444,-0.6318369994044779
58.081818,-34.171894,-0.6348842210042397
58.116104,-34.177654,-0.6348842210042397
58.15036,-34.183395,-0.6287990351621162
58.158916,-34.184826,-0.6227506549505115
58.167477,-34.18626,-0.6287990351621162
58.176025,-34.18769,-0.6257702722003863
58.184578,-34.18913,-0.6287990351621162
58.193123,-34.190544,-0.6257702722003863
58.201675,-34.191982,-0.6348842210042397
58.210213,-34.193413,-0.6318369994044779
58.218765,-34.194828,-0.6471668206428753
58.235832,-34.197685,-0.6533651609996125
58.24437,-34.199104,-0.6379407565523733
58.2529,-34.20052,-0.6471668206428753
58.26141,-34.20195,-0.6379407565523733
58.269947,-34.20337,-0.6410066631603596
58.278465,-34.20479,-0.6410066631603596
58.287003,-34.2062,-0.6440819984665913
58.29552,-34.20762,-0.6440819984665913
58.321053,-34.211876,-0.6533651609996125
58.329575,-34.213284,-0.6533651609996125
58.338085,-34.214687,-0.6502611884010344
58.346592,-34.216103,-0.6502611884010344
58.380596,-34.221733,-0.6471668206428753
58.389103,-34.223145,-0.6410066631603596
58.39759,-34.224552,-0.6440819984665913
58.414585,-34.22735,-0.6502611884010344
58.423077,-34.228756,-0.6440819984665913
58.431557,-34.23016,-0.6410066631603596
58.44005,-34.23156,-0.6410066631603596
58.448524,-34.232956,-0.6440819984665913
58.465492,-34.23575,-0.6471668206428753
58.524803,-34.245518,-0.6379407565523733
58.533287,-34.2469,-0.6379407565523733
58.56713,-34.25247,-0.6471668206428753
58.575592,-34.25384,-0.6471668206428753
58.660088,-34.267666,-0.6471668206428753
58.668537,-34.26904,-0.6471668206428753
58.676975,-34.270416,-0.6471668206428753
58.68542,-34.271786,-0.6440819984665913
58.69386,-34.273163,-0.6471668206428753
58.7023,-34.27454,-0.6471668206428753
58.710735,-34.27591,-0.6471668206428753
58.71917,-34.277283,-0.6471668206428753
58.7276,-34.27865,-0.6502611884010344
58.736034,-34.280018,-0.6502611884010344
58.74446,-34.2814,-0.6502611884010344
58.7529,-34.28276,-0.6471668206428753
58.761326,-34.284122,-0.6502611884010344
58.76975,-34.285492,-0.6471668206428753
58.778183,-34.286858,-0.6440819984665913
58.786613,-34.28823,-0.6440819984665913
58.795033,-34.289593,-0.6502611884010344
58.803467,-34.290947,-0.6502611884010344
58.811882,-34.29231,-0.6502611884010344
58.828735,-34.29504,-0.6533651609996125
58.837093,-34.29648,-0.6502611884010344
58.862347,-34.300556,-0.6502611884010344
58.870747,-34.30191,-0.6502611884010344
58.87916,-34.303265,-0.6502611884010344
58.887577,-34.304623,-0.6502611884010344
58.895996,-34.305977,-0.6502611884010344
58.90441,-34.307335,-0.6502611884010344
58.91281,-34.308685,-0.6533651609996125
58.921223,-34.31004,-0.6502611884010344
58.93805,-34.312748,-0.6533651609996125
58.946465,-34.314095,-0.6533651609996125
58.96327,-34.31679,-0.6533651609996125
58.971684,-34.318146,-0.6533651609996125
58.98009,-34.319492,-0.6502611884010344
58.9885,-34.32084,-0.6533651609996125
58.99689,-34.322186,-0.6533651609996125
59.005295,-34.32353,-0.6502611884010344
59.013702,-34.324875,-0.6502611884010344
59.022102,-34.326214,-0.6502611884010344
59.0305,-34.32756,-0.6533651609996125
59.038906,-34.328903,-0.6533651609996125
59.047314,-34.330246,-0.6533651609996125
59.055714,-34.33159,-0.6533651609996125
59.06411,-34.332928,-0.6533651609996125
59.072502,-34.334267,-0.6502611884010344
59.080906,-34.335606,-0.6533651609996125
59.089306,-34.33695,-0.6533651609996125
59.097706,-34.338287,-0.6533651609996125
59.106102,-34.339622,-0.6533651609996125
59.114494,-34.340958,-0.6533651609996125
59.122894,-34.342297,-0.6502611884010344
59.131298,-34.34363,-0.6533651609996125
59.139698,-34.344967,-0.6533651609996125
59.148087,-34.3463,-0.6502611884010344
59.15648,-34.347633,-0.6533651609996125
59.164883,-34.34897,-0.6533651609996125
59.173267,-34.3503,-0.6533651609996125
59.181656,-34.35163,-0.6533651609996125
59.21525,-34.356953,-0.6533651609996125
56.407383,-33.885567,-0.6533651609996125
56.529564,-33.90778,-0.6533651609996125
56.538918,-33.90948,-0.6533651609996125
56.82576,-33.96111,-0.6471668206428753
56.834923,-33.962746,-0.6533651609996125
56.844067,-33.964386,-0.6440819984665913
56.853207,-33.966022,-0.6471668206428753
56.88974,-33.972538,-0.6502611884010344
56.898865,-33.974163,-0.6440819984665913
56.907974,-33.97578,-0.6440819984665913
56.917084,-33.977413,-0.6440819984665913
56.926178,-33.979034,-0.6440819984665913
56.935284,-33.980644,-0.6410066631603596
56.944363,-33.98227,-0.6410066631603596
56.95345,-33.983875,-0.6379407565523733
56.962532,-33.985497,-0.6410066631603596
56.98067,-33.988716,-0.6440819984665913
56.98974,-33.990322,-0.6440819984665913
56.998806,-33.99192,-0.6410066631603596
57.007854,-33.99353,-0.6440819984665913
57.016907,-33.995136,-0.6440819984665913
57.044025,-33.99993,-0.6533651609996125
57.07109,-34.00472,-0.6533651609996125
57.089123,-34.007904,-0.6502611884010344
57.09813,-34.009495,-0.6410066631603596
57.107132,-34.01108,-0.6440819984665913
57.11612,-34.01267,-0.6440819984665913
57.125114,-34.014248,-0.6440819984665913
57.134094,-34.015827,-0.6440819984665913
57.143085,-34.017414,-0.6471668206428753
57.152046,-34.018993,-0.6440819984665913
57.161003,-34.020576,-0.6440819984665913
57.16998,-34.02214,-0.6471668206428753
57.178947,-34.023724,-0.6533651609996125
57.23259,-34.03314,-0.6533651609996125
57.250443,-34.036266,-0.6533651609996125
57.39259,-34.061085,-0.6471668206428753
57.401443,-34.062622,-0.6471668206428753
57.410286,-34.06416,-0.6502611884010344
57.419125,-34.065678,-0.6502611884010344
57.542423,-34.08703,-0.6502611884010344
57.63877,-34.103638,-0.6502611884010344
57.647507,-34.105133,-0.6318369994044779
57.656242,-34.10663,-0.6287990351621162
57.66497,-34.108135,-0.6318369994044779
57.673702,-34.109623,-0.6318369994044779
57.682423,-34.11112,-0.6287990351621162
57.691147,-34.112614,-0.6318369994044779
57.69986,-34.114105,-0.6318369994044779
57.70857,-34.1156,-0.6410066631603596
57.717285,-34.11709,-0.6318369994044779
57.725986,-34.11858,-0.6379407565523733
58.03725,-34.171406,-0.6502611884010344
58.080177,-34.178623,-0.6379407565523733
58.12304,-34.185814,-0.6440819984665913
58.131596,-34.18725,-0.6379407565523733
58.140182,-34.188686,-0.6440819984665913
58.148735,-34.190117,-0.6440819984665913
58.15729,-34.191544,-0.6379407565523733
58.16585,-34.192978,-0.6318369994044779
58.174393,-34.194416,-0.6379407565523733
58.182953,-34.19584,-0.6502611884010344
58.191505,-34.19726,-0.6348842210042397
58.234207,-34.204395,-0.6440819984665913
58.242737,-34.205814,-0.6410066631603596
58.2598,-34.208656,-0.6502611884010344
58.26832,-34.210075,-0.6502611884010344
58.37049,-34.227028,-0.6502611884010344
58.378994,-34.22843,-0.6502611884010344
58.387497,-34.229843,-0.6502611884010344
58.395985,-34.23125,-0.6502611884010344
58.404484,-34.23265,-0.6502611884010344
58.41297,-34.234055,-0.6502611884010344
58.42147,-34.23545,-0.6502611884010344
58.429955,-34.23685,-0.6533651609996125
58.438435,-34.238255,-0.6502611884010344
58.44692,-34.239655,-0.6502611884010344
58.455402,-34.24105,-0.6502611884010344
58.463894,-34.24245,-0.6502611884010344
58.472374,-34.243843,-0.6471668206428753
58.480846,-34.245243,-0.6471668206428753
58.514744,-34.250805,-0.6440819984665913
58.52322,-34.25221,-0.6471668206428753
58.53168,-34.253593,-0.6533651609996125
58.56554,-34.259148,-0.6502611884010344
58.650063,-34.27296,-0.6502611884010344
58.658504,-34.27434,-0.6502611884010344
58.666954,-34.275715,-0.6533651609996125
58.67539,-34.277096,-0.6502611884010344
58.683846,-34.278465,-0.6533651609996125
58.69228,-34.279842,-0.6533651609996125
58.70072,-34.28122,-0.6533651609996125
58.709156,-34.282593,-0.6533651609996125
58.717587,-34.283962,-0.6533651609996125
58.75132,-34.289436,-0.6533651609996125
58.768185,-34.292175,-0.6533651609996125
58.77662,-34.293537,-0.6533651609996125
58.785034,-34.294903,-0.6533651609996125
58.810318,-34.29899,-0.6533651609996125
58.827164,-34.301716,-0.6533651609996125
55.27625,-33.6815,-0.6533651609996125
55.359417,-33.697422,-0.6533651609996125
56.12859,-33.841843,-0.6533651609996125
56.14789,-33.84541,-0.6533651609996125
56.15753,-33.84718,-0.6533651609996125
56.320244,-33.877037,-0.6533651609996125
56.339252,-33.880512,-0.6502611884010344
56.348743,-33.882248,-0.6502611884010344
56.358223,-33.883976,-0.6533651609996125
56.377167,-33.887432,-0.6471668206428753
56.386627,-33.88916,-0.6502611884010344
56.39608,-33.89088,-0.6502611884010344
56.433834,-33.89776,-0.6533651609996125
56.443264,-33.899464,-0.6533651609996125
56.45268,-33.901176,-0.6471668206428753
56.46208,-33.90289,-0.6502611884010344
56.49963,-33.909702,-0.6502611884010344
56.50901,-33.911392,-0.6502611884010344
56.51836,-33.913097,-0.6502611884010344
56.527733,-33.914795,-0.6471668206428753
56.537094,-33.916485,-0.6533651609996125
56.546444,-33.91818,-0.6533651609996125
56.55578,-33.91987,-0.6471668206428753
56.72285,-33.94996,-0.6533651609996125
56.73206,-33.95162,-0.6533651609996125
56.741283,-33.953262,-0.6533651609996125
56.750492,-33.954918,-0.6502611884010344
56.76889,-33.958218,-0.6533651609996125
56.787277,-33.961502,-0.6502611884010344
56.79646,-33.963146,-0.6471668206428753
56.805634,-33.964783,-0.6440819984665913
56.814796,-33.966423,-0.6410066631603596
56.82396,-33.968056,-0.6379407565523733
56.833115,-33.96969,-0.6410066631603596
56.842274,-33.971317,-0.6379407565523733
56.85143,-33.972946,-0.6379407565523733
56.86056,-33.974594,-0.6410066631603596
56.869705,-33.976204,-0.6440819984665913
56.878826,-33.977837,-0.6440819984665913
56.887947,-33.979465,-0.6410066631603596
56.897076,-33.981083,-0.6440819984665913
56.906197,-33.982704,-0.6440819984665913
56.9153,-33.98433,-0.6410066631603596
56.96983,-33.99401,-0.6379407565523733
56.978905,-33.995625,-0.6348842210042397
56.98797,-33.997227,-0.6348842210042397
56.997036,-33.99883,-0.6379407565523733
57.006084,-34.00043,-0.6348842210042397
57.01513,-34.00203,-0.6440819984665913
57.02418,-34.00363,-0.6440819984665913
57.0513,-34.00842,-0.6410066631603596
57.060314,-34.010006,-0.6410066631603596
57.069344,-34.0116,-0.6379407565523733
57.078342,-34.013206,-0.6440819984665913
57.087357,-34.014786,-0.6410066631603596
57.09636,-34.016373,-0.6379407565523733
57.105366,-34.017963,-0.6379407565523733
57.11437,-34.019547,-0.6348842210042397
57.12335,-34.021126,-0.6379407565523733
57.132347,-34.0227,-0.6379407565523733
57.141327,-34.024284,-0.6379407565523733
57.15029,-34.025864,-0.6410066631603596
57.159264,-34.027435,-0.6410066631603596
57.168232,-34.02902,-0.6410066631603596
57.17719,-34.03059,-0.6440819984665913
57.23977,-34.041565,-0.6440819984665913
57.2487,-34.043118,-0.6471668206428753
57.382023,-34.066372,-0.6410066631603596
57.390877,-34.06791,-0.6379407565523733
57.399723,-34.069443,-0.6410066631603596
57.408566,-34.070976,-0.6410066631603596
57.417404,-34.072506,-0.6410066631603596
57.523155,-34.090805,-0.6440819984665913
57.5495,-34.09535,-0.6502611884010344
57.567047,-34.09837,-0.6440819984665913
57.5758,-34.09988,-0.6410066631603596
57.637085,-34.110416,-0.6440819984665913
57.64582,-34.111916,-0.6227506549505115
57.65455,-34.113422,-0.6227506549505115
57.663284,-34.11491,-0.6257702722003863
57.67201,-34.11641,-0.6348842210042397
57.680744,-34.117897,-0.6257702722003863
57.68945,-34.119404,-0.6227506549505115
57.698174,-34.12089,-0.6287990351621162
57.70689,-34.122383,-0.6257702722003863
57.715603,-34.123863,-0.6379407565523733
57.724304,-34.125355,-0.6379407565523733
57.73302,-34.12684,-0.6410066631603596
57.741714,-34.128323,-0.6440819984665913
57.776474,-34.134254,-0.6533651609996125
58.035606,-34.178135,-0.6287990351621162
58.078533,-34.185352,-0.6348842210042397
58.112827,-34.191113,-0.6410066631603596
58.147087,-34.19684,-0.6471668206428753
58.15565,-34.198273,-0.6379407565523733
58.16421,-34.199707,-0.6348842210042397
58.19842,-34.20541,-0.6410066631603596
58.224045,-34.20969,-0.6379407565523733
58.232582,-34.211113,-0.6348842210042397
58.24112,-34.212532,-0.6379407565523733
58.24964,-34.21396,-0.6440819984665913
58.258175,-34.215366,-0.6410066631603596
58.266697,-34.216793,-0.6440819984665913
58.34336,-34.229507,-0.6471668206428753
58.351883,-34.230915,-0.6533651609996125
58.360374,-34.23233,-0.6471668206428753
58.368885,-34.233727,-0.6410066631603596
58.377373,-34.235146,-0.6440819984665913
58.38589,-34.236538,-0.6440819984665913
58.394375,-34.237946,-0.6410066631603596
58.402878,-34.23935,-0.6410066631603596
58.41137,-34.240757,-0.6410066631603596
58.419865,-34.24215,-0.6440819984665913
58.42835,-34.24355,-0.6440819984665913
58.436832,-34.24495,-0.6440819984665913
58.445312,-34.246346,-0.6440819984665913
58.453804,-34.24775,-0.6440819984665913
58.462288,-34.24914,-0.6410066631603596
58.470776,-34.25054,-0.6410066631603596
58.479248,-34.251938,-0.6502611884010344
58.50466,-34.25612,-0.6440819984665913
58.513145,-34.257504,-0.6379407565523733
58.521614,-34.258892,-0.6471668206428753
58.53855,-34.261673,-0.6440819984665913
58.56396,-34.265835,-0.6502611884010344
58.57241,-34.267223,-0.6440819984665913
58.580868,-34.268612,-0.6410066631603596
58.656925,-34.28103,-0.6502611884010344
58.665375,-34.282394,-0.6471668206428753
58.673813,-34.28378,-0.6502611884010344
58.68226,-34.285145,-0.6471668206428753
58.690697,-34.286522,-0.6502611884010344
58.699142,-34.287903,-0.6471668206428753
58.707573,-34.28927,-0.6502611884010344
58.716015,-34.29064,-0.6502611884010344
58.72445,-34.29201,-0.6471668206428753
58.732887,-34.29338,-0.6533651609996125
58.74132,-34.294743,-0.6502611884010344
58.74974,-34.29612,-0.6502611884010344
58.75818,-34.29748,-0.6502611884010344
58.766598,-34.29885,-0.6471668206428753
58.775036,-34.300213,-0.6502611884010344
58.783463,-34.301582,-0.6533651609996125
58.791893,-34.302933,-0.6533651609996125
58.80032,-34.304302,-0.6502611884010344
58.808743,-34.305668,-0.6502611884010344
58.81716,-34.307026,-0.6471668206428753
58.8256,-34.308395,-0.6471668206428753
58.833958,-34.309822,-0.6533651609996125
58.842373,-34.311184,-0.6502611884010344
58.850796,-34.312542,-0.6502611884010344
58.859215,-34.313896,-0.6533651609996125
58.876034,-34.31661,-0.6533651609996125
58.884453,-34.317963,-0.6502611884010344
58.892868,-34.31932,-0.6502611884010344
58.90129,-34.320675,-0.6533651609996125
58.9097,-34.32203,-0.6533651609996125
58.918106,-34.32338,-0.6533651609996125
58.92652,-34.324734,-0.6533651609996125
58.94335,-34.32743,-0.6533651609996125
58.95175,-34.32878,-0.6533651609996125
58.96016,-34.330128,-0.6533651609996125
58.968567,-34.33148,-0.6533651609996125
58.976982,-34.33283,-0.6533651609996125
58.98539,-34.33417,-0.6502611884010344
58.993786,-34.335518,-0.6502611884010344
59.002193,-34.336864,-0.6533651609996125
59.0106,-34.338207,-0.6502611884010344
59.019,-34.33955,-0.6502611884010344
59.027397,-34.340893,-0.6533651609996125
59.035805,-34.342236,-0.6502611884010344
59.044212,-34.343582,-0.6533651609996125
59.05262,-34.34492,-0.6533651609996125
59.069416,-34.3476,-0.6533651609996125
59.07781,-34.348938,-0.6533651609996125
59.08622,-34.350277,-0.6502611884010344
59.09462,-34.351616,-0.6533651609996125
59.103012,-34.352955,-0.6533651609996125
59.11141,-34.35429,-0.6533651609996125
59.11981,-34.355625,-0.6533651609996125
59.128216,-34.35696,-0.6502611884010344
59.136612,-34.358295,-0.6533651609996125
59.145004,-34.359627,-0.6533651609996125
59.1534,-34.360966,-0.6533651609996125
59.1618,-34.362297,-0.6502611884010344
59.17019,-34.36363,-0.6502611884010344
59.17858,-34.36496,-0.6533651609996125
59.186985,-34.366287,-0.6533651609996125
59.195385,-34.36762,-0.6533651609996125
59.203785,-34.368954,-0.6533651609996125
56.35636,-33.89102,-0.6533651609996125
56.384766,-33.896202,-0.6533651609996125
56.413113,-33.901352,-0.6533651609996125
56.803825,-33.97172,-0.6502611884010344
56.813004,-33.97336,-0.6471668206428753
56.822166,-33.975,-0.6440819984665913
56.83132,-33.976624,-0.6440819984665913
56.84048,-33.978256,-0.6440819984665913
56.84963,-33.979893,-0.6440819984665913
56.858776,-33.981514,-0.6471668206428753
56.886166,-33.98639,-0.6471668206428753
56.95899,-33.99931,-0.6471668206428753
56.968052,-34.000916,-0.6440819984665913
56.977127,-34.002525,-0.6410066631603596
56.986195,-34.004128,-0.6440819984665913
56.99526,-34.005726,-0.6471668206428753
57.00431,-34.007336,-0.6533651609996125
57.013363,-34.008938,-0.6471668206428753
57.022415,-34.01052,-0.6502611884010344
57.03145,-34.012127,-0.6471668206428753
57.040478,-34.013725,-0.6440819984665913
57.049515,-34.015312,-0.6533651609996125
57.076588,-34.02008,-0.6471668206428753
57.085594,-34.021675,-0.6440819984665913
57.09461,-34.02325,-0.6440819984665913
57.103615,-34.024837,-0.6440819984665913
57.112614,-34.026417,-0.6502611884010344
57.1216,-34.028008,-0.6440819984665913
57.130585,-34.029587,-0.6471668206428753
57.13956,-34.031162,-0.6471668206428753
57.148537,-34.032734,-0.6502611884010344
57.157516,-34.03431,-0.6471668206428753
57.166477,-34.035885,-0.6502611884010344
57.175446,-34.03745,-0.6502611884010344
57.18439,-34.03903,-0.6502611884010344
57.38915,-34.074726,-0.6471668206428753
57.397995,-34.076267,-0.6440819984665913
57.406845,-34.077805,-0.6471668206428753
57.415684,-34.079323,-0.6471668206428753
57.617905,-34.114204,-0.6471668206428753
57.626656,-34.115715,-0.6348842210042397
57.63539,-34.11721,-0.6318369994044779
57.652863,-34.120197,-0.6318369994044779
57.661606,-34.121693,-0.6348842210042397
57.670326,-34.12319,-0.6440819984665913
57.67905,-34.124687,-0.6348842210042397
57.7052,-34.129158,-0.6348842210042397
57.713917,-34.13064,-0.6287990351621162
57.72262,-34.132133,-0.6410066631603596
57.792164,-34.143982,-0.6471668206428753
57.96512,-34.17328,-0.6502611884010344
57.973732,-34.174725,-0.6471668206428753
57.98235,-34.17618,-0.6440819984665913
57.990948,-34.17764,-0.6379407565523733
58.00816,-34.180534,-0.6471668206428753
58.016766,-34.181973,-0.6348842210042397
58.025368,-34.18342,-0.6318369994044779
58.051144,-34.187756,-0.6410066631603596
58.076893,-34.19208,-0.6533651609996125
58.085472,-34.193523,-0.6502611884010344
58.145462,-34.20357,-0.6471668206428753
58.18824,-34.210705,-0.6440819984665913
58.20533,-34.213566,-0.6471668206428753
58.213875,-34.214977,-0.6533651609996125
58.222412,-34.216404,-0.6440819984665913
58.230957,-34.217827,-0.6410066631603596
58.2395,-34.219246,-0.6440819984665913
58.248024,-34.220673,-0.6471668206428753
58.256554,-34.222084,-0.6502611884010344
58.341755,-34.236214,-0.6533651609996125
58.35876,-34.23903,-0.6533651609996125
58.36727,-34.240425,-0.6471668206428753
58.37577,-34.241844,-0.6471668206428753
58.384274,-34.243244,-0.6471668206428753
58.392776,-34.244648,-0.6471668206428753
58.40127,-34.246044,-0.6440819984665913
58.41826,-34.248848,-0.6471668206428753
58.426735,-34.250248,-0.6502611884010344
58.435226,-34.251648,-0.6533651609996125
58.46069,-34.255844,-0.6471668206428753
58.469173,-34.257236,-0.6440819984665913
58.494606,-34.26141,-0.6471668206428753
58.50307,-34.262802,-0.6471668206428753
58.511547,-34.264206,-0.6471668206428753
58.52003,-34.265583,-0.6502611884010344
58.53696,-34.26836,-0.6502611884010344
58.545425,-34.26976,-0.6533651609996125
58.63,-34.283577,-0.6502611884010344
58.63845,-34.284954,-0.6533651609996125
58.646908,-34.28633,-0.6533651609996125
58.655342,-34.28771,-0.6533651609996125
58.672234,-34.29046,-0.6533651609996125
58.69756,-34.29458,-0.6533651609996125
58.705994,-34.29595,-0.6533651609996125
58.71443,-34.297318,-0.6533651609996125
58.722874,-34.29869,-0.6533651609996125
55.24077,-33.690247,-0.6533651609996125
55.25124,-33.692253,-0.6533651609996125
55.386375,-33.718014,-0.6533651609996125
56.29746,-33.887688,-0.6533651609996125
56.316505,-33.891155,-0.6533651609996125
56.326008,-33.892887,-0.6533651609996125
56.33551,-33.89462,-0.6502611884010344
56.344997,-33.89636,-0.6502611884010344
56.354492,-33.898075,-0.6471668206428753
56.363976,-33.899803,-0.6502611884010344
56.373444,-33.90152,-0.6471668206428753
56.382908,-33.903244,-0.6471668206428753
56.392357,-33.904964,-0.6502611884010344
56.40181,-33.906673,-0.6471668206428753
56.411247,-33.908394,-0.6471668206428753
56.420685,-33.91011,-0.6502611884010344
56.43013,-33.91181,-0.6502611884010344
56.561447,-33.93555,-0.6533651609996125
56.682243,-33.957264,-0.6533651609996125
56.719215,-33.963882,-0.6533651609996125
56.74688,-33.968834,-0.6533651609996125
56.756077,-33.970474,-0.6533651609996125
56.783676,-33.97539,-0.6502611884010344
56.792854,-33.977028,-0.6440819984665913
56.802036,-33.978664,-0.6471668206428753
56.811195,-33.9803,-0.6379407565523733
56.82037,-33.98193,-0.6379407565523733
56.82953,-33.983562,-0.6348842210042397
56.838688,-33.985195,-0.6348842210042397
56.847843,-33.986813,-0.6379407565523733
56.85698,-33.98844,-0.6348842210042397
56.86612,-33.99007,-0.6379407565523733
56.875248,-33.99169,-0.6410066631603596
56.884384,-33.993313,-0.6379407565523733
56.893497,-33.99493,-0.6379407565523733
56.902615,-33.996548,-0.6379407565523733
56.91172,-33.998165,-0.6348842210042397
56.920834,-33.999775,-0.6379407565523733
56.92993,-34.001396,-0.6379407565523733
56.939037,-34.003002,-0.6410066631603596
56.96628,-34.00782,-0.6410066631603596
56.975353,-34.009426,-0.6379407565523733
56.98442,-34.011032,-0.6502611884010344
57.011597,-34.015823,-0.6471668206428753
57.020638,-34.01742,-0.6533651609996125
57.03871,-34.020615,-0.6379407565523733
57.047756,-34.022205,-0.6410066631603596
57.056786,-34.0238,-0.6410066631603596
57.065815,-34.02537,-0.6379407565523733
57.07482,-34.026966,-0.6379407565523733
57.083828,-34.028557,-0.6379407565523733
57.092846,-34.03014,-0.6348842210042397
57.10185,-34.031723,-0.6379407565523733
57.110855,-34.033306,-0.6410066631603596
57.119843,-34.034878,-0.6379407565523733
57.12883,-34.036457,-0.6410066631603596
57.13781,-34.038036,-0.6410066631603596
57.14679,-34.039616,-0.6440819984665913
57.15576,-34.04118,-0.6410066631603596
57.16473,-34.042744,-0.6410066631603596
57.17369,-34.044315,-0.6410066631603596
57.18265,-34.04589,-0.6410066631603596
57.191597,-34.04745,-0.6471668206428753
57.38743,-34.08156,-0.6348842210042397
57.39628,-34.0831,-0.6379407565523733
57.405132,-34.08463,-0.6379407565523733
57.41397,-34.086155,-0.6379407565523733
57.422787,-34.08768,-0.6410066631603596
57.431618,-34.08922,-0.6533651609996125
57.440456,-34.090733,-0.6533651609996125
57.49335,-34.099873,-0.6410066631603596
57.502148,-34.10139,-0.6410066631603596
57.510952,-34.102905,-0.6440819984665913
57.554874,-34.11046,-0.6533651609996125
57.607468,-34.119495,-0.6533651609996125
57.61621,-34.121,-0.6348842210042397
57.624966,-34.12249,-0.6287990351621162
57.6337,-34.12399,-0.6257702722003863
57.642433,-34.125496,-0.6348842210042397
57.651176,-34.12698,-0.6227506549505115
57.659904,-34.128483,-0.6379407565523733
57.668648,-34.129974,-0.6287990351621162
57.67736,-34.131466,-0.619740128345591
57.686085,-34.132957,-0.6440819984665913
57.694805,-34.13445,-0.6379407565523733
57.703514,-34.135933,-0.6257702722003863
57.71223,-34.137417,-0.6410066631603596
57.720943,-34.1389,-0.6502611884010344
57.79917,-34.152218,-0.6318369994044779
57.954838,-34.178562,-0.6318369994044779
57.980682,-34.182922,-0.6410066631603596
57.98931,-34.184372,-0.6379407565523733
58.006508,-34.187275,-0.6471668206428753
58.01512,-34.18872,-0.6287990351621162
58.023712,-34.190163,-0.6227506549505115
58.04949,-34.194485,-0.6287990351621162
58.058083,-34.19594,-0.6379407565523733
58.08383,-34.200253,-0.6287990351621162
58.178055,-34.216,-0.6440819984665913
58.195152,-34.218853,-0.6318369994044779
58.203697,-34.220276,-0.6287990351621162
58.212246,-34.22169,-0.6318369994044779
58.23787,-34.225956,-0.6502611884010344
58.2464,-34.22737,-0.6410066631603596
58.254936,-34.228786,-0.6471668206428753
58.32311,-34.240105,-0.6533651609996125
58.331627,-34.241512,-0.6471668206428753
58.34013,-34.24292,-0.6471668206428753
58.348633,-34.244328,-0.6471668206428753
58.35716,-34.24573,-0.6471668206428753
58.36566,-34.247143,-0.6471668206428753
58.374165,-34.248543,-0.6502611884010344
58.38266,-34.249947,-0.6471668206428753
58.391163,-34.25135,-0.6410066631603596
58.399654,-34.252758,-0.6410066631603596
58.41665,-34.255547,-0.6533651609996125
58.425144,-34.25695,-0.6471668206428753
58.43362,-34.258343,-0.6533651609996125
58.450592,-34.26114,-0.6533651609996125
58.459084,-34.26254,-0.6379407565523733
58.467567,-34.263935,-0.6379407565523733
58.476044,-34.265316,-0.6379407565523733
58.48452,-34.26672,-0.6410066631603596
58.493004,-34.268105,-0.6440819984665913
58.501484,-34.26949,-0.6440819984665913
58.509956,-34.27089,-0.6440819984665913
